id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
947647,Lovely large apartment: Oktoberfest 150/1min walk,3006450,Sascha,,Schwanthalerhöhe,48.13511,11.54534,Entire home/apt,736,4,59,2021-08-03,0.80,1,90,2,
956522,Nice Big Room in Student House,1460126,Christian,,Thalkirchen,48.07681,11.48771,Private room,79,1,6,2017-09-02,0.10,2,302,0,
958987,Oktoberfest  complete 4 flat central happy groups,982145,Sylvester,,Ludwigsvorstadt-Isarvorstadt,48.12392,11.55129,Entire home/apt,450,4,16,2019-09-28,0.16,5,270,0,
960371,LOFTsilent70qm space walking  to the center 20 min,4508751,Mila,,Maxvorstadt,48.15675,11.56335,Entire home/apt,112,3,37,2019-06-29,0.44,1,350,1,
974971,Schick 3 room Apt. in Mü-Riem Messe,5332269,Josée,,Tudering-Riem,48.13359,11.68767,Entire home/apt,99,3,174,2021-08-12,1.73,2,229,10,
979733,Neu 3 room apart. in Munich Messe,5332269,Josée,,Tudering-Riem,48.1338,11.68832,Entire home/apt,99,3,153,2019-09-23,1.53,2,308,9,
991111,One room City Apartment,5443130,Bayram,,Maxvorstadt,48.14143,11.56165,Entire home/apt,120,1,265,2020-07-06,2.58,4,319,8,
991132,One room City Apartment,5443130,Bayram,,Maxvorstadt,48.14155,11.56007,Entire home/apt,120,1,290,2020-11-04,2.82,4,349,7,
1040420,Family apartment in central Munich,1009438,Alex,,Bogenhausen,48.13905,11.60826,Entire home/apt,110,1,502,2021-09-21,5.03,10,281,55,
1053919,Sunny Apartment w/sundeck in Munich,581737,Stephan,,Berg am Laim,48.1208,11.63745,Entire home/apt,172,2,123,2021-08-19,1.21,2,2,3,
1057272,cosy room in Munich Thalkirchen,4175678,Carsten,,Thalkirchen,48.10459,11.54521,Private room,22,31,126,2019-09-27,1.23,1,181,0,
1061155,Room for rent near Munich fair,5842630,Elke,,Bogenhausen,48.14165,11.66101,Private room,45,3,69,2019-10-03,0.68,1,364,0,
1064368,2 Rooms App. in Munich,2024648,Tammy,,Milbertshofen-Am Hart,48.1777,11.58381,Entire home/apt,120,7,0,,,4,270,0,
1071257,Cozy room + bathroom Schwab/Maxvors Octoberfest,5472671,Gaby,,Maxvorstadt,48.14986,11.57504,Private room,50,2,524,2021-09-20,5.34,1,155,9,
1079223,Roof top apartment for 4 persons,5936109,Tobias,,Pasing-Obermenzing,48.16464,11.47967,Entire home/apt,185,2,43,2019-09-27,0.47,1,356,2,
1084770,Oktoberfest-Room at Partnachplatz,5964369,Marco,,Sendling-Westpark,48.11535,11.52408,Private room,54,1,0,,,1,303,0,
1088131,Comfortable 45m² Appartement w double bed+shower,5980372,Wilfried,,Ramersdorf-Perlach,48.08116,11.68214,Private room,45,1,32,2017-09-30,0.38,1,269,1,
1091120,Cozy city apartment - Octoberfest!,5995353,Tim,,Schwabing-Freimann,48.17033,11.59638,Entire home/apt,103,2,43,2019-10-03,0.58,4,271,0,
1123061,bright Maisonette apartment Munich,1041027,Hallo,,Obergiesing,48.117,11.58074,Entire home/apt,220,2,169,2019-10-03,1.70,1,74,0,
1125755,Apartment Wald,6175976,Familie Sauer,,Ramersdorf-Perlach,48.08697,11.67521,Entire home/apt,44,2,115,2019-10-04,1.13,4,86,2,
1132304,"central, bright & nice attic flat",6211349,Christian,,Altstadt-Lehel,48.13811,11.58574,Entire home/apt,189,5,20,2018-08-18,0.26,1,265,0,
1158720,Big Bright Room Near S-Bahn (Train) hosts 2x vacc.,6349372,Stefan,,Sendling,48.10807,11.53767,Private room,35,1,747,2021-07-17,7.50,1,293,32,
1188409,Central Munich City Apartment TOP,5995353,Tim,,Schwabing-Freimann,48.17045,11.59662,Entire home/apt,61,3,31,2019-10-06,0.31,4,271,1,
1197825,COZY HOMEY QUIET APT @ SUBWAY NEAR CENTER,4725664,Michael,,Milbertshofen-Am Hart,48.18279,11.57278,Entire home/apt,101,2,82,2021-08-04,0.84,1,322,4,
1205208,Close to Oktoberfest - Rooftop Design Appartment,825813,Gabor,,Sendling,48.11572,11.5475,Private room,53,2,7,2017-10-02,0.14,1,269,0,
1213878,Beautiful room in central Schwabing,6710755,Karin,,Schwabing-West,48.16045,11.55943,Private room,35,1,363,2019-10-27,3.60,1,0,0,
1261715,Bed & Breakfast München Schwabing,3603021,Hilde,,Schwabing-Freimann,48.16121,11.58109,Private room,55,2,26,2015-11-29,0.27,2,245,0,
1267724,"Designers apartment, bright85 qm next Pinakothek",6900485,Bettina,,Maxvorstadt,48.14773,11.57175,Entire home/apt,180,3,28,2019-09-30,0.37,1,40,0,
1273964,City apartment at Central Station,6934525,Alessa,,Maxvorstadt,48.14072,11.55912,Entire home/apt,120,5,51,2017-10-02,0.58,1,57,0,
1328998,5 min zu Oktoberfest zu fuss :),7211536,Shpend,,Ludwigsvorstadt-Isarvorstadt,48.12444,11.55483,Entire home/apt,450,2,0,,,1,365,0,
1342604,Central apartment near Oktoberfest,7281724,Ute,,Schwanthalerhöhe,48.13657,11.5436,Entire home/apt,120,4,25,2019-10-06,0.31,1,23,0,
1352002,MunichOktoberfest round the corner,1545345,Sabine,,Schwanthalerhöhe,48.12962,11.54325,Private room,50,1,21,2016-09-20,0.29,2,365,0,
1355138,Courtyard Camping - Schwabing Vintage VW,7354947,Lara,,Schwabing-West,48.16211,11.57667,Private room,78,2,23,2019-09-24,0.38,1,364,0,
1355595,Nice room in Munich City with Wifi,1102324,Clara & Christian,,Obergiesing,48.09994,11.58685,Private room,35,22,28,2017-09-24,0.28,2,5,1,
1359310,Oktoberfest 1Room Ap. next to U1/U3,7378013,Patrick,,Moosach,48.18009,11.52272,Entire home/apt,280,5,0,,,1,0,0,
1362758,"Dream apartment 3 Rooms, Balcony, center of Munich",1538993,Matthias,,Ludwigsvorstadt-Isarvorstadt,48.12709,11.57052,Entire home/apt,344,10,13,2021-06-21,0.61,1,32,1,
1376223,Walk to Oktoberfest Flat in City Center,4402736,Cal,,Maxvorstadt,48.14471,11.55903,Entire home/apt,295,1,26,2019-10-03,0.27,2,279,0,
1385255,"25 new renovated Hotelroom, fast Wifi",3899607,Mary,,Maxvorstadt,48.14321,11.55895,Entire home/apt,57,2,553,2021-09-25,6.30,4,93,16,
1385757,Zimmer i Obermenzing Nähe PasingBf,7498312,Cathrin,,Pasing-Obermenzing,48.15765,11.46914,Private room,52,1,33,2014-07-15,0.34,1,363,0,
1389646,Apartment in the Center!,7515870,Romy,,Ludwigsvorstadt-Isarvorstadt,48.13057,11.56642,Entire home/apt,125,3,4,2017-09-27,0.08,1,365,0,
1394833,Cosy Apartment in the Center,7367613,Eva,,Au-Haidhausen,48.12553,11.57616,Entire home/apt,90,5,8,2016-05-18,0.12,1,0,0,
1432296,"Central, 32m² furnished, Balcony",7285140,Friedrich,,Sendling,48.1151,11.53754,Entire home/apt,50,5,9,2016-03-01,0.28,1,0,0,
1434387,Green living 10 min from Oktoberfest,7709497,Ursula Christina,,Sendling-Westpark,48.10476,11.53142,Entire home/apt,133,1,71,2021-07-23,0.77,3,331,14,
1437491,Beautiful Artists Apartment,7421838,Laura,,Ludwigsvorstadt-Isarvorstadt,48.12518,11.55188,Entire home/apt,102,3,13,2019-10-09,0.16,1,1,0,
1463032,Renovated precious apartment,7840372,Philipp,,Schwabing-West,48.16568,11.57247,Entire home/apt,74,120,39,2019-08-30,0.74,2,331,0,
1478113,Right at Subway U5 perfect for city,2993131,Wolfgang,,Ramersdorf-Perlach,48.10931,11.64423,Private room,35,100,158,2019-09-28,1.61,1,365,0,
1481022,Munich Central in Giesing,914691,Klaus,,Obergiesing,48.11576,11.58076,Entire home/apt,51,2,176,2020-10-06,2.03,2,302,12,
1497247,Big appartement in wonderful area!!,8001371,Ria,,Maxvorstadt,48.15396,11.57532,Entire home/apt,191,2,192,2019-10-03,1.97,1,26,0,
1518352,Cosy Apartment in Munich,8104861,Isabel,,Au-Haidhausen,48.13336,11.60337,Entire home/apt,85,3,123,2021-09-18,2.17,1,264,12,
1518980,romantic bedroom with fourposterbed,7819546,Helena,,Au-Haidhausen,48.1279,11.60257,Private room,59,2,78,2019-10-04,0.94,1,57,0,
1524674,"Appartement am Engl. Garten, nah zu BMW, Allianz..",7201055,Kimy,,Schwabing-Freimann,48.17485,11.60873,Entire home/apt,55,30,3,2014-05-01,0.03,3,334,0,
1534335,Quiet appartement for two in Munich Laim,8182662,Mali & Albert,,Laim,48.12815,11.50612,Entire home/apt,55,28,128,2019-10-19,1.97,1,38,2,
1536195,Flat in funky lil'Glass house,8192308,Cornelius,,Milbertshofen-Am Hart,48.18236,11.57986,Entire home/apt,105,14,14,2018-09-29,0.30,1,167,0,
1537237,Dream in Trudering,8196705,Franziska,,Tudering-Riem,48.11508,11.68651,Private room,52,1,63,2021-07-17,0.65,1,347,2,
1537332,Room near to Munich Fairground  ICM,8197140,Petra,,Tudering-Riem,48.12484,11.65752,Private room,55,2,19,2014-10-04,0.23,1,0,0,
1547864,schöne   kleine Wohnung,934194,Klaus,,Berg am Laim,48.124,11.61609,Private room,71,1,0,,,1,365,0,
1553501,Stilvolle Neubauwohnung mit Grill-Loggia,8272756,Sebastian,,Schwabing-West,48.17526,11.58072,Entire home/apt,199,3,52,2019-12-01,0.56,1,28,0,
1558044,Münchner Freiheit Munich Centre,6694238,Claudia,,Schwabing-Freimann,48.1658,11.58917,Entire home/apt,180,2,17,2019-09-28,0.26,1,355,0,
1560042,Frisch und freundlich in weiß-rot,1909709,Gabriele,,Pasing-Obermenzing,48.1597,11.45158,Private room,37,1,35,2015-10-10,0.36,3,182,2,
1563900,LOFT Appartment mit Alpenblick,6014635,Marius,,Thalkirchen,48.09456,11.53853,Entire home/apt,247,5,5,2013-09-23,0.05,1,297,0,
1570696,Cozy Heart of City Center Complete Flat,4402736,Cal,,Maxvorstadt,48.14625,11.5613,Entire home/apt,75,5,8,2020-01-11,0.52,2,119,1,
1576125,Quiet and Relaxing Room with own Bath,8378646,Ralf,,Allach-Untermenzing,48.17912,11.46728,Private room,38,1,38,2019-10-08,0.72,2,86,0,
1576417,Quiet and Relaxing Rooms with own Bath for 3People,8378646,Ralf,,Allach-Untermenzing,48.18063,11.46759,Private room,44,1,58,2019-09-26,1.19,2,86,0,
1579894,Charming Flat in Schwabing - Munich Centre,8404471,Lizzy,,Schwabing-Freimann,48.15941,11.58368,Entire home/apt,129,1,17,2020-11-01,0.32,1,364,1,
1582913,"Beautiful flat, very central",8427475,Martina,,Schwabing-West,48.16187,11.57448,Entire home/apt,137,2,24,2019-09-29,0.27,1,337,0,
1583637,Comfortable & next to the Oktoberfest,3664843,Florian,,Ludwigsvorstadt-Isarvorstadt,48.13296,11.55499,Private room,69,2,130,2019-10-04,2.18,1,0,0,
1585526,Tolle Altbauwohnung nahe Theresienwiese,7680306,Katharina,,Schwanthalerhöhe,48.1385,11.52979,Private room,194,3,4,2015-10-16,0.05,2,276,0,
1586508,"Living room with couches, with kitchen and balcony",8453007,Lisa,,Thalkirchen,48.09029,11.49464,Private room,60,1,60,2017-11-18,0.64,1,365,0,
1591094,"geräumig, freundlich, hell, blau",1909709,Gabriele,,Pasing-Obermenzing,48.1597,11.45158,Private room,39,1,37,2018-09-28,0.43,3,324,2,
1593284,Mollies- Zimmer in schicker WG,8498436,Elke,,Ramersdorf-Perlach,48.11678,11.60533,Private room,28,21,60,2018-10-06,0.61,2,61,3,
1593971,Leos  - Zimmer in schicker WG,8498436,Elke,,Ramersdorf-Perlach,48.11708,11.60471,Private room,35,21,70,2019-10-30,0.77,2,196,1,
1596778,Quiet room in the West of Munich,8509811,Constanze,,Allach-Untermenzing,48.19147,11.45172,Private room,120,1,0,,,1,365,0,
1597701,Munich - cozy room! city center,5267428,Benjamin,,Obergiesing,48.1155,11.58079,Private room,55,2,218,2019-12-16,2.23,1,21,2,
1598100,Cozy accomodation in a shared room / entire acc,8519979,Ankit,,Pasing-Obermenzing,48.14715,11.46045,Shared room,263,1,1,2016-04-15,0.02,1,179,0,
1603105,Okoberfest langes WE Anfang Oktober,8542422,Olivia,,Milbertshofen-Am Hart,48.18311,11.56932,Entire home/apt,240,3,0,,,1,0,0,
1604313,Modernes Apartment Vogel,6175976,Familie Sauer,,Ramersdorf-Perlach,48.08862,11.67304,Entire home/apt,44,3,120,2019-09-24,1.26,4,86,0,
1604485,Apartment Süd,6175976,Familie Sauer,,Ramersdorf-Perlach,48.08864,11.67494,Entire home/apt,45,3,185,2020-01-02,1.90,4,86,0,
1605615,"Central, bright & modern (+balcony)",8553314,Matthias,,Thalkirchen,48.10417,11.54607,Private room,47,20,144,2019-10-06,1.66,1,269,1,
1606773,"Gemütliche, kleine Wohnung in München",8558998,Carmen & Oskar,,Sendling-Westpark,48.11124,11.53343,Private room,80,3,8,2016-09-21,0.09,1,365,0,
1607395,Wohnung im Zentrum Münchens!,8562088,Thorsten,,Milbertshofen-Am Hart,48.18525,11.57318,Entire home/apt,290,1,0,,,1,365,0,
1607724,65m² in the Heart of Munich,6667825,Toby,,Ludwigsvorstadt-Isarvorstadt,48.13352,11.57866,Entire home/apt,120,2,36,2020-02-10,0.44,2,0,0,
1608496,Flat -5 mins walking to Octoberfest,8567254,Nina,,Schwanthalerhöhe,48.1356,11.54227,Entire home/apt,166,3,24,2019-09-30,0.49,1,0,0,
1611135,Billiger Zimmer München,8579369,Kelen,,Schwabing-Freimann,48.19002,11.61537,Private room,65,2,2,2019-02-01,0.03,3,238,0,
1611141,Billiger Zimmer München 2,8579369,Kelen,,Schwabing-Freimann,48.19086,11.61572,Private room,65,2,6,2018-09-29,0.09,3,60,0,
1611722,Billiger Schlafzimmer im München,8579369,Kelen,,Schwabing-Freimann,48.1892,11.61643,Private room,65,2,13,2017-02-07,0.13,3,237,0,
1612474,Bijou: 3-Z.-Whg.  Bestlage Schwabing Engl.-Garten,5723315,Bernd,,Schwabing-Freimann,48.15418,11.58815,Entire home/apt,73,7,5,2021-07-25,0.51,1,270,4,
1620583,Maisonette-Wohnung - Hell & gemütlich!,1113478,Jana Catharina,,Untergiesing-Harlaching,48.10626,11.57412,Entire home/apt,95,2,0,,,1,346,0,
1632238,Nice apartment in Munich!,8671232,Paul,,Neuhausen-Nymphenburg,48.15998,11.52576,Entire home/apt,43,30,35,2019-10-07,0.38,1,183,2,
1634302,WG-Zimmer zum Oktoberfestwochenende,8681679,Johannes,,Pasing-Obermenzing,48.14342,11.44839,Private room,127,1,0,,,1,365,0,
1637127,Nice room in a quiet 2-room Apartment.. 2 beds,8694541,Jan,,Milbertshofen-Am Hart,48.18479,11.56438,Private room,99,1,366,2020-02-25,5.49,1,359,15,
1639451,One guest room available,8491437,Angelina,,Moosach,48.17191,11.53398,Private room,79,1,5,2018-06-21,0.10,1,363,0,
1639990,Zimmer mit eigenem Bad - messenah,5113477,Manfred Und Hilda,,Bogenhausen,48.15024,11.63468,Private room,53,2,31,2019-10-06,0.32,1,314,0,
1642680,QuiteRoomCloseToMunich´sCenter,8720421,Norbert,,Sendling,48.11606,11.55044,Private room,45,120,8,2017-07-05,0.08,1,9,0,
1647546,Comfy flat for 2 - 15 min to Wiesn,4505677,Patrick,,Untergiesing-Harlaching,48.10674,11.57142,Entire home/apt,121,3,34,2019-10-07,0.47,1,361,3,
1648891,Room - Heart of Munich,3074606,Julius,,Maxvorstadt,48.15344,11.5759,Private room,85,1,0,,,1,365,0,
1651743,2 Room App. near Viktualienmarkt,2024648,Tammy,,Ludwigsvorstadt-Isarvorstadt,48.13204,11.57856,Entire home/apt,134,90,2,2018-06-14,0.05,4,365,0,
1653116,Entire Penthouse in Maxvorstadt - central & calm,4339032,Semra,,Schwabing-West,48.16028,11.56228,Entire home/apt,62,2,9,2020-06-14,0.30,1,4,0,
1653670,room in private apartement in Munic,4172107,Dominique,,Thalkirchen,48.08316,11.50432,Private room,39,2,9,2019-07-31,0.24,1,332,1,
1654425,Attic apartment with own bathroom near subway,4073746,Friederike,,Untergiesing-Harlaching,48.10398,11.57862,Entire home/apt,65,2,189,2020-03-14,2.51,2,103,14,
1658497,top premium/calm bedroom @Oktoberfest/Goetheplatz,8790201,Julien,,Ludwigsvorstadt-Isarvorstadt,48.12474,11.55064,Private room,89,1,31,2019-09-29,0.43,1,365,0,
1658891,Zentrale Wohnung München,8791794,Markus,,Altstadt-Lehel,48.14206,11.58371,Entire home/apt,50,20,6,2013-10-07,0.06,1,0,0,
1664035,Private Room near Centre-Josephsplatz,8811933,Matthias,,Maxvorstadt,48.15218,11.56748,Private room,79,1,4,2013-10-04,0.17,2,365,0,
1666171,Next to Oktoberfest Central Munich,8825230,Kate,,Schwanthalerhöhe,48.13234,11.54078,Entire home/apt,73,4,25,2019-10-04,0.28,1,344,0,
1666402,Beautiful Old-style apartment in Schwabing,5236378,Oliver,,Schwabing-Freimann,48.16708,11.5905,Private room,76,2,25,2019-10-07,0.26,1,363,1,
1666657,3 Zimmer Maissonettenwohnung 120 qm,6175976,Familie Sauer,,Ramersdorf-Perlach,48.08762,11.67513,Entire home/apt,135,3,97,2019-07-07,1.01,4,86,0,
1667129,Room 2-3 people during Oktoberfest,8829201,Johannes,,Hadern,48.12297,11.47756,Private room,99,2,35,2019-06-06,1.16,1,66,0,
1667652,Sonniges Zimmer und zentral,8818530,Charo,,Au-Haidhausen,48.12904,11.60023,Private room,50,2,25,2021-08-23,0.29,1,59,6,
1667717,Royal Living,2015792,Kamyar,,Schwabing-West,48.16094,11.57937,Entire home/apt,76,1,4,2019-09-23,0.17,1,0,0,
1670567,offener Gastbereich in schönem Haus,8844665,Susanne,,Obergiesing,48.09015,11.60748,Private room,80,1,0,,,1,365,0,
1671276,"Zimmer/Private Room, 20qm, Schwabing, engl. Garten",8847954,Ulli,,Schwabing-Freimann,48.16173,11.58761,Private room,49,7,19,2020-07-01,0.20,2,0,1,
1671501,"Guest room, 2 stops from Messe",8455323,Tina,,Berg am Laim,48.1287,11.65576,Private room,75,1,39,2019-09-27,0.40,1,352,0,
1674377,Gemütliches Privatzimmer im DG mit sep. Bad,8862360,Daniela,,Tudering-Riem,48.11646,11.68853,Private room,110,3,25,2019-05-17,0.51,1,145,0,
1675536,Little Oasis in Munich,8866639,Katharina,,Sendling,48.11951,11.54167,Entire home/apt,279,2,23,2019-12-24,0.27,1,0,0,
1677659,OKTOBERFEST FLAT. 10 min to Wiesn,8876094,Christian,,Maxvorstadt,48.15469,11.56922,Entire home/apt,150,3,6,2018-09-29,0.07,1,364,0,
1680894,Gemütliche kleine Wohnung(34qm) Isarnah - Citylage,8890616,Alexa,,Untergiesing-Harlaching,48.11518,11.56849,Entire home/apt,62,1,32,2018-09-30,0.52,1,0,5,
1680933,THE BEST IN THE CITY!,17834490,Joana,,Maxvorstadt,48.14408,11.57253,Entire home/apt,147,2,9,2015-09-17,0.09,2,355,0,
1681699,15 MINUTES TO MARIENPLATZ BY WALKING. CENTRAL FLAT,5307807,Melody,,Ludwigsvorstadt-Isarvorstadt,48.13133,11.57371,Private room,62,1,60,2021-09-12,0.62,1,78,5,
1682641,Cosy colourful room - for ladies,86473,Barbara,,Laim,48.13687,11.51666,Private room,30,2,170,2019-11-23,1.77,1,196,0,
1682832,Large room ideal for 4 guests next to Oktoberfest,8897877,Lorand,,Ludwigsvorstadt-Isarvorstadt,48.13575,11.55702,Private room,109,1,36,2019-10-07,0.59,3,334,0,
1685118,"Oktoberfest - Munic best area, super tip, centr.",8909223,Hildegard,,Neuhausen-Nymphenburg,48.16562,11.53185,Private room,64,2,27,2019-09-26,0.28,1,365,0,
1685902,2-Zi/1-bedroom flat Central Munich,8911294,Mirjam,,Altstadt-Lehel,48.13417,11.58034,Entire home/apt,92,3,15,2019-04-13,0.25,1,260,0,
1690342,Private room close to Oktoberfest,8921724,Mihai,,Schwanthalerhöhe,48.1384,11.53022,Private room,95,1,7,2018-10-03,0.14,1,270,0,
1691822,"Cozy Studio in hip district, right in the center",8352740,Josef,,Ludwigsvorstadt-Isarvorstadt,48.1252,11.56486,Entire home/apt,106,2,33,2019-12-19,0.79,1,0,0,
1692114,Charmante zimmer mit  Alpenblick.!,8938688,Halina,,Ramersdorf-Perlach,48.10064,11.64081,Shared room,53,1,23,2019-10-16,0.47,1,364,0,
1707646,"Zimmer nahe Oktoberfest, sehr ruhig",2329918,Julia T,,Schwanthalerhöhe,48.13266,11.53624,Private room,37,4,99,2019-04-15,1.11,1,86,0,
1711536,Placetostay Oktoberfest Munich,8578834,Hellen,,Schwabing-Freimann,48.20468,11.59673,Private room,80,2,8,2016-09-26,0.09,2,364,0,
1715557,Room with a view on the Oktoberfest,9046687,Zoran,,Schwanthalerhöhe,48.13353,11.5458,Private room,145,2,30,2019-09-22,0.36,3,364,0,
1726369,New! Very close to Westprk and City,2634855,Artemis,,Sendling-Westpark,48.1261,11.53603,Entire home/apt,399,2,0,,,3,150,0,
1730263,Schönes Zimmer in 3er WG,9116472,Tanja,,Milbertshofen-Am Hart,48.18378,11.56688,Private room,35,3,8,2017-09-28,0.11,1,0,0,
1734262,Living in Munich at the Park,2024648,Tammy,,Schwabing-Freimann,48.17559,11.58304,Entire home/apt,120,7,0,,,4,365,0,
1780894,Glockenbach -cosy high ceiling room,9348224,Monika,,Ludwigsvorstadt-Isarvorstadt,48.13039,11.56959,Private room,80,1,28,2017-09-16,0.37,1,362,0,
1785552,Top-notch apartment Univers/Museeu,9371029,Claudia,,Maxvorstadt,48.15348,11.58243,Entire home/apt,135,2,65,2019-10-13,0.78,1,254,0,
1795672,"BRIGHT, CALM  & CENTRAL APARTMENT",9418578,Cornelia,,Laim,48.13404,11.5102,Entire home/apt,35,14,4,2018-10-05,0.14,1,0,1,
1805167,Placetostay Attic Munich,8578834,Hellen,,Schwabing-Freimann,48.20489,11.59621,Private room,60,1,29,2015-10-06,0.35,2,180,1,
1805843,"helle, ruhige und zentral gelegene 2 Zimmer-Whg",9464164,Dorothee,,Laim,48.13686,11.51685,Entire home/apt,50,7,1,2021-02-14,0.13,1,0,1,
1865548,Quiet flat close to central station,1009438,Alex,,Maxvorstadt,48.14333,11.55844,Entire home/apt,113,1,593,2021-09-21,6.21,10,153,48,
1879331,2-Z.Wohnung 20min. zu Marienplatz,9784918,Stani,,Feldmoching-Hasenbergl,48.19744,11.52444,Entire home/apt,70,3,16,2016-10-08,0.19,1,4,0,
1884816,Room (balcony)-close to Oktoberfest,9807328,Anne-Sophie,,Obergiesing,48.11712,11.58119,Private room,45,1,9,2016-07-17,0.11,1,361,0,
1894045,Helle 2 Zimmerwohnung mit Parkplatz,9843596,Matthias,,Thalkirchen,48.1015,11.54162,Entire home/apt,100,5,7,2014-05-10,0.07,1,0,0,
1929924,Cosy and bright double room,8797514,Birgit,,Pasing-Obermenzing,48.16317,11.44233,Private room,48,2,19,2015-07-12,0.22,2,0,0,
1933035,Nice room in a quiet location,7567345,Petra,,Milbertshofen-Am Hart,48.20263,11.57577,Private room,44,2,160,2019-09-29,1.83,3,338,0,
1952116,NIce room closed to the city center and HBF,10093531,Maria,,Ludwigsvorstadt-Isarvorstadt,48.13375,11.5575,Private room,45,1,440,2020-02-01,4.69,1,212,0,
1973435,Truly Unique Hideaway,910842,"John, Lisa And Greta",,Schwabing-Freimann,48.16936,11.58419,Entire home/apt,150,3,25,2019-10-06,0.41,1,0,0,
2003416,Munich IsarCondo - citycenter south,3181349,Matthias,,Untergiesing-Harlaching,48.11523,11.56705,Entire home/apt,55,180,33,2017-06-10,0.37,1,184,1,
